season,player_id,player_name,qb_epa,dropbacks,metric,qualifying_threshold
2008,00-0010346,P.Manning,144.78880857117582,568.0,0.25490987424502787,224
2008,00-0022942,P.Rivers,133.67271293824354,508.0,0.2631352616894558,224
2008,00-0023682,R.Fitzpatrick,-77.04603568548855,409.0,-0.18837661536794265,224
2008,00-0020679,S.Hill,27.540168883491816,308.0,0.0894161327386098,224
2008,00-0022055,S.Wallace,14.961657657267063,255.0,0.058673167283400246,224
2008,00-0025479,T.Edwards,10.554988810549355,396.0,0.02665401214785191,224
2008,00-0021678,T.Romo,46.098804310407566,471.0,0.097874319130377,224
2008,00-0025604,T.Thigpen,-16.36311637568032,445.0,-0.036771048035236675,224
2009,00-0023459,A.Rodgers,124.03968048885417,592.0,0.20952648731225368,224
2009,00-0023436,A.Smith,-16.75957408868904,393.0,-0.04264522668877618,224
2009,00-0005106,B.Favre,135.75269894431867,563.0,0.2411237991906193,224
2009,00-0025409,B.Quinn,-50.8349004491288,275.0,-0.18485418345137747,224
2009,00-0022924,B.Roethlisberger,87.92229383728598,555.0,0.15841854745456932,224
2009,00-0026197,C.Henne,13.026026313139921,476.0,0.02736560149819311,224
2009,00-0021429,C.Palmer,49.19351999772123,490.0,0.10039493877085966,224
2009,00-0020531,D.Brees,157.0525311720141,534.0,0.29410586361800395,224
2009,00-0021231,D.Garrard,-7.118763625834777,555.0,-0.01282660112763023,224
2009,00-0011022,D.McNabb,40.025252253917444,479.0,0.08356002558229111,224
2009,00-0022803,E.Manning,89.8206988376018,537.0,0.16726387120596237,224
2009,00-0023460,J.Campbell,1.7614547034271373,547.0,0.003220209695479227,224
2009,00-0024226,J.Cutler,-45.884822406240964,586.0,-0.07830174472054773,224
2009,00-0004161,J.Delhomme,-56.26693619941126,340.0,-0.16549098882179783,224
2009,00-0026158,J.Flacco,51.62997059970745,534.0,0.09668533820169935,224
2009,00-0026993,J.Freeman,-57.9719184112057,309.0,-0.18761138644403139,224
2009,00-0025388,J.Russell,-120.41188534836446,278.0,-0.43313627823152684,224
2009,00-0023541,K.Orton,29.292899678582554,570.0,0.051391052067688694,224
2009,00-0017200,K.Warner,53.09038288574016,531.0,0.09998188867371029,224
2009,00-0019599,M.Bulger,-39.16789246500226,261.0,-0.1500685535057558,224
2009,00-0023662,M.Cassel,-80.71057631707222,533.0,-0.1514269724522931,224
2009,00-0007091,M.Hasselbeck,-55.14583075127598,521.0,-0.10584612428267942,224
2009,00-0026143,M.Ryan,47.66684416478397,466.0,0.10228936516048062,224
2009,00-0026898,M.Sanchez,-70.59081806280636,392.0,-0.1800786175071591,224
2009,00-0022787,M.Schaub,134.21078694873935,606.0,0.22146994545996593,224
2009,00-0026498,M.Stafford,-72.54284273651959,395.0,-0.18365276642156858,224
2009,00-0010346,P.Manning,173.196563199018,582.0,0.2975885965618866,224
2009,00-0022942,P.Rivers,169.30667241427454,509.0,0.3326260754700875,224
2009,00-0023682,R.Fitzpatrick,-44.387247835075584,248.0,-0.1789808380446596,224
2009,00-0019596,T.Brady,135.7388376742497,584.0,0.23242951656549607,224
2009,00-0021678,T.Romo,113.45810856509344,582.0,0.19494520372009183,224
2009,00-0024218,V.Young,33.16091921280146,267.0,0.12419819929888187,224
2010,00-0023459,A.Rodgers,116.67795716932186,504.0,0.231503883272464,224
2010,00-0023436,A.Smith,-13.527234524393341,365.0,-0.03706091650518724,224
2010,00-0005106,B.Favre,-45.31068367828169,381.0,-0.11892567894562124,224
2010,00-0022924,B.Roethlisberger,80.52514568453967,413.0,0.19497613967200889,224
2010,00-0026197,C.Henne,-2.900251564195899,519.0,-0.0055881533028822716,224
2010,00-0027688,C.McCoy,0.46946526759590046,244.0,0.0019240379819504118,224
2010,00-0021429,C.Palmer,35.39524976438909,613.0,0.05774102734810618,224
2010,00-0023645,D.Anderson,-56.61639249495189,353.0,-0.16038638100552943,224
2010,00-0020531,D.Brees,85.19125949982204,681.0,0.12509729735656688,224
2010,00-0021231,D.Garrard,23.84515608491445,397.0,0.06006336545318501,224
2010,00-0011022,D.McNabb,-10.102757446269322,509.0,-0.019848246456324797,224
2010,00-0022803,E.Manning,43.686696783908495,554.0,0.07885685340055686,224
2010,00-0023460,J.Campbell,12.069788039322203,360.0,0.033527188998117234,224
2010,00-0027659,J.Clausen,-92.99226295365703,331.0,-0.28094339260923573,224
2010,00-0024226,J.Cutler,-13.604707695869068,486.0,-0.02799322571166475,224
2010,00-0026158,J.Flacco,45.02374387248381,529.0,0.08511104701792781,224
2010,00-0026993,J.Freeman,74.3371072741026,503.0,0.14778748961054197,224
2010,00-0009311,J.Kitna,26.26444965822035,340.0,0.07724838134770691,224
2010,00-0003292,K.Collins,25.99442147641892,290.0,0.08963593612558249,224
2010,00-0023541,K.Orton,31.746911050523607,531.0,0.05978702646049643,224
2010,00-0023662,M.Cassel,62.6696580425074,473.0,0.13249399163320805,224
2010,00-0007091,M.Hasselbeck,-18.243506097851128,472.0,-0.038651495970023576,224
2010,00-0026898,M.Sanchez,-7.797692981719025,530.0,-0.014712628267394386,224
2010,00-0022787,M.Schaub,79.4905626678947,603.0,0.1318251453862267,224
2010,00-0020245,M.Vick,67.53400311736323,405.0,0.16675062498114376,224
2010,00-0010346,P.Manning,130.54233597675443,695.0,0.18783069924712867,224
2010,00-0022942,P.Rivers,166.39783567925124,579.0,0.28738831723532166,224
2010,00-0023682,R.Fitzpatrick,9.97707261880893,465.0,0.02145607014797619,224
2010,00-0026143,Ryan,100.89830861125161,596.0,0.16929246411283827,224
2010,00-0027854,S.Bradford,-43.75467381999062,621.0,-0.0704584119484551,224
2010,00-0020679,Shaun.Hill,18.268244586258763,432.0,0.04228760320893232,224
2010,00-0019596,T.Brady,149.10129620827695,518.0,0.2878403401704188,224
2011,00-0027973,A.Dalton,1.7076236803845113,541.0,0.0031564208509880062,224
2011,00-0023459,A.Rodgers,223.43652146823914,536.0,0.4168591818437297,224
2011,00-0023436,Alex Smith,22.384183642427065,490.0,0.04568200743352462,224
2011,00-0027948,B.Gabbert,-101.80454482960315,452.0,-0.22523129387080343,224
2011,00-0022924,B.Roethlisberger,81.78350543703105,551.0,0.14842741458626327,224
2011,00-0027688,C.McCoy,-35.348191215949534,495.0,-0.07141048730494855,224
2011,00-0027939,C.Newton,50.67928042367872,552.0,0.09181029062260637,224
2011,00-0027134,C.Painter,-46.28337057195392,260.0,-0.1780129637382843,224
2011,00-0021429,C.Palmer,34.532670582778664,343.0,0.10067833989148299,224
2011,00-0027950,C.Ponder,-56.44692570977575,321.0,-0.1758471205912017,224
2011,00-0020531,D.Brees,227.89509201407853,682.0,0.3341570264136049,224
2011,00-0022803,E.Manning,89.4352440483954,617.0,0.14495177317406063,224
2011,00-0024226,J.Cutler,4.543881319639428,337.0,0.013483327357980497,224
2011,00-0026158,J.Flacco,30.541283626306754,573.0,0.05330066950489835,224
2011,00-0026993,J.Freeman,-39.28622872023156,580.0,-0.06773487710384753,224
2011,00-0027754,J.Skelton,-49.55979051541794,297.0,-0.16686798153339372,224
2011,00-0025423,K.Kolb,-8.830062410185445,283.0,-0.031201633958252456,224
2011,00-0023541,K.Orton,17.85148222196598,261.0,0.06839648360906506,224
2011,00-0023662,M.Cassel,-20.753034555150464,290.0,-0.0715621881212085,224
2011,00-0007091,M.Hasselbeck,7.958616184272455,536.0,0.01484816452289637,224
2011,00-0025708,M.Moore,2.804228296813306,384.0,0.007302677856284651,224
2011,00-0026143,M.Ryan,89.42251021368968,586.0,0.15259814029639876,224
2011,00-0026898,M.Sanchez,-58.02161246319654,580.0,-0.10003726286758025,224
2011,00-0022787,M.Schaub,63.619602612058635,306.0,0.20790719807862298,224
2011,00-0026498,M.Stafford,93.36555684904464,714.0,0.1307640852227516,224
2011,00-0020245,M.Vick,50.800318173376574,441.0,0.11519346524575187,224
2011,00-0022942,P.Rivers,103.36740201909132,610.0,0.16945475740834642,224
2011,00-0023682,R.Fitzpatrick,-5.581755392179899,588.0,-0.009492781279217514,224
2011,00-0022121,R.Grossman,-14.585199682090039,482.0,-0.030259750377780163,224
2011,00-0027854,S.Bradford,-79.55341112525319,393.0,-0.20242598250700558,224
2011,00-0019596,T.Brady,198.12814379440817,642.0,0.30861081587914047,224
2011,00-0024279,T.Jackson,-14.59644984146858,491.0,-0.029728003750445174,224
2011,00-0021678,T.Romo,94.27383717778737,554.0,0.17016938118734182,224
2011,00-0027876,T.Tebow,-62.40850966427062,302.0,-0.20665069425255173,224
2012,00-0027973,A.Dalton,0.6101983311342574,571.0,0.0010686485659093825,224
2012,00-0029668,A.Luck,14.066800332128045,661.0,0.021281089761161942,224
2012,00-0023459,A.Rodgers,113.33414746138718,603.0,0.1879504933024663,224
2012,00-0023436,A.Smith,33.56166513759301,242.0,0.13868456668426865,224
2012,00-0027948,B.Gabbert,-37.454748266559704,304.0,-0.12320640877157797,224
2012,00-0022924,B.Roethlisberger,68.15389083308479,475.0,0.14348187543807323,224
2012,00-0029677,B.Weeden,-30.373976702483425,544.0,-0.055834515997212175,224
2012,00-0026197,C.Henne,-44.88682131407738,334.0,-0.13439168058107,224
2012,00-0027974,C.Kaepernick,52.86631071060111,234.0,0.2259244047461586,224
2012,00-0027939,C.Newton,55.570977805800894,519.0,0.1070731749630075,224
2012,00-0021429,C.Palmer,19.634684649723784,590.0,0.033279126524955564,224
2012,00-0027950,C.Ponder,-8.861507988147139,517.0,-0.017140247559278798,224
2012,00-0020531,D.Brees,115.41544955050294,693.0,0.16654466024603598,224
2012,00-0022803,E.Manning,57.481172366828254,555.0,0.10356967994023109,224
2012,00-0024226,J.Cutler,-22.707115878751594,473.0,-0.04800658748150443,224
2012,00-0026158,J.Flacco,16.873617883477284,567.0,0.029759467166626603,224
2012,00-0026993,J.Freeman,24.636273743804573,586.0,0.042041422770997566,224
2012,00-0027946,J.Locker,-23.894235787919314,339.0,-0.07048447135079444,224
2012,00-0023662,M.Cassel,-38.141398275864674,289.0,-0.1319771566638916,224
2012,00-0007091,M.Hasselbeck,-13.803309872997744,236.0,-0.0584886011567701,224
2012,00-0026143,M.Ryan,140.8080071679022,644.0,0.21864597386320217,224
2012,00-0026898,M.Sanchez,-64.76689728845834,486.0,-0.13326522075814473,224
2012,00-0022787,M.Schaub,84.80408646627984,571.0,0.1485185402211556,224
2012,00-0026498,M.Stafford,34.24091915153104,753.0,0.045472668195924354,224
2012,00-0020245,M.Vick,-1.7185130246867062,377.0,-0.004558389985906382,224
2012,00-0029567,N.Foles,-18.52470818639227,286.0,-0.06477170694542753,224
2012,00-0010346,P.Manning,163.59263950662736,602.0,0.2717485706090156,224
2012,00-0022942,P.Rivers,-1.872320689327215,574.0,-0.0032618827340195385,224
2012,00-0023682,R.Fitzpatrick,8.820385672522788,533.0,0.016548565989723804,224
2012,00-0029665,R.Griffin,85.13534418087045,421.0,0.2022217201445854,224
2012,00-0029701,R.Tannehill,-19.023617205905467,519.0,-0.03665436841214926,224
2012,00-0029263,R.Wilson,82.44575281519167,426.0,0.1935346310215767,224
2012,00-0027854,S.Bradford,5.00432688828538,584.0,0.008569052890899624,224
2012,00-0019596,T.Brady,189.76668677106244,662.0,0.2866566265423904,224
2012,00-0021678,T.Romo,84.76588010711507,683.0,0.12410816999577609,224
2013,00-0027973,A.Dalton,67.0061737823158,615.0,0.1089531281013265,224
2013,00-0029668,A.Luck,20.207387108072304,608.0,0.03323583405932945,224
2013,00-0023459,A.Rodgers,93.21350266176698,311.0,0.2997218735105048,224
2013,00-0023436,A.Smith,24.683476003345106,543.0,0.045457598532863915,224
2013,00-0022924,B.Roethlisberger,61.64206640499914,621.0,0.09926258680354129,224
2013,00-0029677,B.Weeden,-40.99867772396969,294.0,-0.1394512847754071,224
2013,00-0026197,C.Henne,-35.361687363790246,542.0,-0.06524296561584916,224
2013,00-0027974,C.Kaepernick,56.778152072978116,455.0,0.12478714741313872,224
2013,00-0028986,C.Keenum,-30.18950361217947,269.0,-0.11222863796349246,224
2013,00-0027939,C.Newton,33.849378630228685,513.0,0.0659831942109721,224
2013,00-0021429,C.Palmer,11.13957661246376,614.0,0.018142632919322083,224
2013,00-0027950,C.Ponder,-23.037471617175402,266.0,-0.08660703615479474,224
2013,00-0020531,D.Brees,147.59358888393479,686.0,0.21515100420398656,224
2013,00-0022803,E.Manning,-46.27777276162307,590.0,-0.07843690298580182,224
2013,00-0030526,E.Manuel,-40.367122284240864,335.0,-0.12049887249027123,224
2013,00-0030565,G.Smith,-59.7726379283553,485.0,-0.12324255242959856,224
2013,00-0023460,J.Campbell,-25.099177888118575,332.0,-0.07559993339794752,224
2013,00-0024226,J.Cutler,15.06781110521124,373.0,0.040396276421477854,224
2013,00-0026158,J.Flacco,-32.9699751056204,663.0,-0.04972846923924645,224
2013,00-0021206,J.McCown,83.06691675626952,236.0,0.3519784608316505,224
2013,00-0024264,K.Clemens,-16.749343084032308,264.0,-0.06344448137891026,224
2013,00-0023662,M.Cassel,-12.823581504607727,271.0,-0.04731948894689198,224
2013,00-0026349,M.Flynn,-28.49596661985812,227.0,-0.12553289259849393,224
2013,00-0030520,M.Glennon,-33.9362073424748,456.0,-0.0744215073299886,224
2013,00-0026143,M.Ryan,37.43867267373837,694.0,0.053946214227288715,224
2013,00-0022787,M.Schaub,-32.32889610202381,379.0,-0.0853005174195879,224
2013,00-0026498,M.Stafford,55.638186678839304,659.0,0.08442820436849667,224
2013,00-0029567,N.Foles,104.19584527910027,350.0,0.2977024150831436,224
2013,00-0010346,P.Manning,262.23181648395916,677.0,0.38734389436330746,224
2013,00-0022942,P.Rivers,173.5501171515231,573.0,0.30287978560475237,224
2013,00-0023682,R.Fitzpatrick,28.361429696208386,368.0,0.07706910243534888,224
2013,00-0029665,R.Griffin,7.420410479675841,495.0,0.014990728241769375,224
2013,00-0029701,R.Tannehill,-0.8703944957783041,643.0,-0.0013536461831699907,224
2013,00-0029263,R.Wilson,72.45250245499255,450.0,0.16100556101109456,224
2013,00-0027854,S.Bradford,-2.048588471707733,277.0,-0.007395626251652465,224
2013,00-0019596,T.Brady,72.3814687325629,666.0,0.10868088398282717,224
2013,00-0028825,T.Pryor,-38.556347137991644,302.0,-0.12767002363573393,224
2013,00-0021678,T.Romo,60.98821211974071,571.0,0.10680947831828495,224
2014,00-0027973,A.Dalton,4.3163495169093355,503.0,0.008581211763239236,224
2014,00-0028957,A.Davis,-33.051852282809364,311.0,-0.10627605235630021,224
2014,00-0029668,A.Luck,84.56473915177278,645.0,0.13110812271592678,224
2014,00-0023459,A.Rodgers,170.00049426149732,549.0,0.3096548165054596,224
2014,00-0023436,A.Smith,61.56906594476821,511.0,0.12048740889387126,224
2014,00-0031407,B.Bortles,-113.60589654970019,533.0,-0.21314427120018797,224
2014,00-0026625,B.Hoyer,-3.4077795928322256,462.0,-0.007376146304831657,224
2014,00-0022924,B.Roethlisberger,157.67777036668315,634.0,0.24870310783388508,224
2014,00-0027974,C.Kaepernick,3.267455908175678,530.0,0.00616501114750128,224
2014,00-0027939,C.Newton,-9.777019966720337,485.0,-0.020158804055093477,224
2014,00-0021429,C.Palmer,31.872343155031857,234.0,0.13620659467962332,224
2014,00-0020531,D.Brees,102.34020220330723,683.0,0.14983924187892714,224
2014,00-0031280,D.Carr,-61.247468024712305,617.0,-0.09926656081801022,224
2014,00-0025430,D.Stanton,5.559461395394214,252.0,0.022061354743627835,224
2014,00-0022803,E.Manning,66.49951841089064,628.0,0.10589095288358383,224
2014,00-0030565,G.Smith,-14.230027973669316,397.0,-0.03584389917800835,224
2014,00-0024226,J.Cutler,-24.418866588746766,603.0,-0.040495632817158816,224
2014,00-0026158,J.Flacco,72.01034259393725,568.0,0.12677877217242475,224
2014,00-0021206,J.McCown,-28.456554847354855,359.0,-0.07926616949123916,224
2014,00-0023541,K.Orton,8.518014501086192,479.0,0.017782911275754053,224
2014,00-0026143,M.Ryan,73.07363365149357,655.0,0.1115627994679291,224
2014,00-0026898,M.Sanchez,38.800044493088784,332.0,0.11686760389484574,224
2014,00-0026498,M.Stafford,30.802298914688848,646.0,0.047681577267320197,224
2014,00-0029567,N.Foles,10.889257749500171,319.0,0.03413560423040806,224
2014,00-0010346,P.Manning,122.35396915315849,614.0,0.1992735653960236,224
2014,00-0022942,P.Rivers,77.90533964901816,605.0,0.1287691564446581,224
2014,00-0023682,R.Fitzpatrick,47.9494365544036,332.0,0.1444260137180831,224
2014,00-0029665,R.Griffin,-30.846570335832062,247.0,-0.12488490014506907,224
2014,00-0029701,R.Tannehill,28.46607610260388,635.0,0.04482846630331319,224
2014,00-0029263,R.Wilson,41.77017579437329,494.0,0.08455501172950058,224
2014,00-0020679,S.Hill,-23.898813699916538,247.0,-0.09675633076889287,224
2014,00-0019596,T.Brady,109.78381503496122,604.0,0.1817612831704656,224
2014,00-0031237,T.Bridgewater,-0.5036097364458803,437.0,-0.0011524250261919456,224
2014,00-0021678,T.Romo,145.89033016027835,463.0,0.3150979053137761,224
2015,00-0027973,A.Dalton,116.20513929192994,406.0,0.28621955490623135,224
2015,00-0029668,A.Luck,-7.73241281247721,308.0,-0.025105236404146785,224
2015,00-0023459,A.Rodgers,-5.458659585401058,621.0,-0.008790112053785923,224
2015,00-0023436,A.Smith,31.487905517484357,518.0,0.06078746238896594,224
2015,00-0031407,B.Bortles,3.1224368143615013,659.0,0.004738143876117604,224
2015,00-0027948,B.Gabbert,-30.872606586385036,307.0,-0.10056223643773628,224
2015,00-0026625,B.Hoyer,14.531775021734909,395.0,0.03678930385249344,224
2015,00-0029682,B.Osweiler,5.108074138501716,298.0,0.017141188384233945,224
2015,00-0022924,B.Roethlisberger,100.52274886891175,497.0,0.20225905205012423,224
2015,00-0027974,C.Kaepernick,-27.27428927537235,274.0,-0.09954120173493558,224
2015,00-0027939,C.Newton,85.9080035597313,526.0,0.1633232006838998,224
2015,00-0021429,C.Palmer,159.18508289489145,556.0,0.28630410592606376,224
2015,00-0020531,D.Brees,104.73732277011648,657.0,0.15941753846288656,224
2015,00-0031280,D.Carr,-3.45758042652786,605.0,-0.005715008969467537,224
2015,00-0022803,E.Manning,56.98036471474262,644.0,0.08847882719680532,224
2015,00-0024226,J.Cutler,26.732666724324268,514.0,0.052009079230202857,224
2015,00-0026158,J.Flacco,5.145628026671787,428.0,0.012022495389420063,224
2015,00-0031409,J.Manziel,-15.837068265098024,241.0,-0.06571397620372624,224
2015,00-0021206,J.McCown,15.874762937371997,319.0,0.04976414713909717,224
2015,00-0031503,J.Winston,48.50866808463997,563.0,0.08616104455531079,224
2015,00-0029604,K.Cousins,98.2538603164673,572.0,0.17177248307074702,224
2015,00-0007091,M.Hasselbeck,-0.11306125011944773,272.0,-0.0004156663607332637,224
2015,00-0032268,M.Mariota,-0.9940931475899493,407.0,-0.0024424893061178116,224
2015,00-0026143,M.Ryan,79.76734243190748,646.0,0.12347885825372674,224
2015,00-0026498,M.Stafford,24.619938680494656,637.0,0.03864982524410464,224
2015,00-0029567,N.Foles,-87.3824788922117,350.0,-0.24966422540631913,224
2015,00-0010346,P.Manning,-31.74410503788248,346.0,-0.09174596831757942,224
2015,00-0022942,P.Rivers,67.20806541070824,703.0,0.0956018000152322,224
2015,00-0023682,R.Fitzpatrick,72.50829739591457,581.0,0.1247991349327273,224
2015,00-0028012,R.Mallett,-16.550815909883,249.0,-0.06646914020033333,224
2015,00-0029701,R.Tannehill,-2.1812957331360905,631.0,-0.003456887057267972,224
2015,00-0029263,R.Wilson,127.99805496987014,529.0,0.24196229672943315,224
2015,00-0027854,S.Bradford,4.296283905708718,559.0,0.0076856599386560245,224
2015,00-0019596,T.Brady,127.44168720842161,660.0,0.19309346546730546,224
2015,00-0031237,T.Bridgewater,0.6415736348954879,491.0,0.0013066672808462075,224
2015,00-0028118,T.Taylor,54.70111852018486,418.0,0.13086391990474847,224
2016,00-0027973,A.Dalton,64.50529201869756,602.0,0.10715164787159064,224
2016,00-0029668,A.Luck,61.491165795539814,586.0,0.10493373002651846,224
2016,00-0023459,A.Rodgers,132.0358003605287,645.0,0.2047066672256259,224
2016,00-0023436,A.Smith,44.44412715709507,518.0,0.0857994732762453,224
2016,00-0031407,B.Bortles,-48.66172305725292,660.0,-0.07372988342008019,224
2016,00-0029682,B.Osweiler,-46.404544415378275,534.0,-0.08689989590894807,224
2016,00-0022924,B.Roethlisberger,84.67634827918538,532.0,0.15916606819395748,224
